SKU,Product Name,Stock Status,Product URL
MGT00313-MJ,MINI GT Ford GT 2021 Heritage Edition,out_of_stock,https://downskale.com/products/mini-gt-ford-gt-2021-heritage-edition
MGT00313-MJC,MINI GT Ford GT 2021 Heritage Edition - Chase,out_of_stock,https://downskale.com/products/mini-gt-ford-gt-2021-heritage-edition-chase
MGT01009-BL,MINI GT Porsche 911 Dakar Rally 1974 – White,out_of_stock,https://downskale.com/products/mini-gt-porsche-911-dakar-rally-1974-white
MGT01060-BL,MINI GT Porsche 911 992 GT3 RS Weissach Package – Guards Red,preorder,
MGT01065-BL,MINI GT Aston Martin DBS - Hyper Red,out_of_stock,https://downskale.com/products/mini-gt-aston-martin-dbs-hyper-red
MGT01056-BL,MINI GT Acura ARX-06 GTP #10 Wayne Taylor Racing 2024 IMSA Daytona 24 Hrs,out_of_stock,https://downskale.com/products/mini-gt-acura-arx-06-gtp-10-wayne-taylor-racing-2024-imsa-daytona-24-hrs
MGT01054-BL,MINI GT Nissan LB-Super Silhouette S15 SILVIA ATHLETE – White,out_of_stock,https://downskale.com/products/mini-gt-nissan-lb-super-silhouette-s15-silvia-athlete-white
MGT01055-BL,MINI GT LB★WORKS Lamborghini Huracan GT GRAVITY – Blue,out_of_stock,https://downskale.com/products/mini-gt-lb-works-lamborghini-huracan-gt-gravity-blue
T64G-061-ADV,Tarmac Works Nissan Skyline GT-R R32 ADVAN Widebody Jon Sibal 2024 JCCS - Open Box,out_of_stock,
KHMG158,Kaido House Nissan Skyline GT-R (R34) Kaido Works Shinjuku V2,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r34-kaido-works-shinjuku-v2
KHMG160,Kaido House Chevrolet Silverado KAIDO V2,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-kaido-v2
T64R-TL053-GRY,Tarmac Works Old & New Porsche 997 Gray Metallic,in_stock,https://downskale.com/products/tarmac-works-old-new-porsche-997-gray-metallic
T64-072-23MGP52,Tarmac Works Ferrari 488 GT3 Macau GT Cup - 2023 Harmony Racing Chen Weian,out_of_stock,https://downskale.com/products/tarmac-works-ferrari-488-g3-macau-gt-cup-2023-harmony-racing-chen-weian
T64-TL057-BK,Tarmac Works Porsche RWB 997 - Black,out_of_stock,https://downskale.com/products/tarmac-works-porsche-rwb-997-black
KHMG158,Kaido House Nissan Skyline GT-R (R34) Kaido Works Shinjuku V2 - Chase,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r34-kaido-works-shinjuku-v2-chase
KHMG160,Kaido House Chevrolet Silverado KAIDO V2 - Chase,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-kaido-v2-chase
KHMG165,Kaido House Nissan Skyline 2000GT-R Kaido Works V1 - Silver - Chase,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-2000gt-r-kaido-works-v1-silver-chase
KHMG138,Kaido House Datsun 510 Pro Street Anniversary Edition - Chase,out_of_stock,https://downskale.com/products/kaido-house-datsun-510-pro-street-anniversary-edition-chase
KHMG118,Kaido House Nissan Fairlady Z HKS - Chase,out_of_stock,https://downskale.com/products/kaido-house-nissan-fairlady-z-hks-chase
MGT00885-BL,MINI GT Toyota GR86 LB-Nation - Red,in_stock,https://downskale.com/products/mini-gt-toyota-gr86-lb-nation-red
MGT00873-BL,MINI GT Toyota GR86 LB-Nation - Baby Blue,in_stock,https://downskale.com/products/mini-gt-toyota-gr86-lb-nation-baby-blue
MGT00845-BL,MINI GT BMW M4 Competition (G82) - Portimao Blue Limited Edition,out_of_stock,https://downskale.com/products/mini-gt-bmw-m4-competition-g82-portimao-blue-limited-edition
MGT00865-BL,MINI GT Lamborghini Countach LPI 800-4 Viola 30th,in_stock,https://downskale.com/products/mini-gt-lamborghini-countach-lpi-800-4-viola-30th
MGT00867-BL,MINI GT Bentley Flying Spur - White Sand Verdant,out_of_stock,https://downskale.com/products/mini-gt-bentley-flying-spur-white-sand-verdant
MGT00726-MJ,MINI GT AlphaTauri AT04 #22 Yuki Tsunoda 2023 F1 2023 Australian GP,in_stock,https://downskale.com/products/mini-gt-alphatauri-at04-22-yuki-tsunoda-2023-f1-2023-australian-gp
MGT00727-MJ,MINI GT AlphaTauri AT04 #21 Nyck de Vries 2023 F1 2023 Australian GP,in_stock,https://downskale.com/products/mini-gt-alphatauri-at04-21-nyck-de-vries-2023-f1-2023-australian-gp
MGT00899-BL,MINI GT Volkswagen ID. Buzz Prototype “Rainbow”,in_stock,https://downskale.com/products/mini-gt-volkswagen-id-buzz-prototype-rainbow
KHMG156,Kaido House Honda Civic EF Kaido Works V2 - M Red,in_stock,https://downskale.com/products/kaido-house-honda-civic-ef-kaido-works-v2-m-red
MGT00865-BLC,MINI GT Lamborghini Countach LPI 800-4 Viola 30th - Chase,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-countach-lpi-800-4-viola-30th-chase
MGT00867-BLC,MINI GT Bentley Flying Spur - White Sand Verdant  - Chase,out_of_stock,https://downskale.com/products/mini-gt-bentley-flying-spur-white-sand-verdant-chase
MGT00845-BLC,MINI GT BMW M4 Competition (G82) - Portimao Blue Limited Edition - Chase,out_of_stock,https://downskale.com/products/mini-gt-bmw-m4-competition-g82-portimao-blue-limited-edition-chase
MGT00899-BLC,MINI GT Volkswagen ID. Buzz Prototype “Rainbow” - Chase,out_of_stock,https://downskale.com/products/mini-gt-volkswagen-id-buzz-prototype-rainbow-chase
KHMG156,Kaido House Honda Civic EF Kaido Works V2 - M Red - Chase,out_of_stock,https://downskale.com/products/kaido-house-honda-civic-ef-kaido-works-v2-m-red-chase
KHMG145,Kaido House Chevrolet Silverado KAIDO Vintage Spec V1 - Chase,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-kaido-vintage-spec-v1-chase
KHMG130,Kaido House Chevrolet Silverado Tamiya x Kaido House “CLOD BUSTER” - Chase,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-tamiya-x-kaido-house-clod-buster-chase
KHMG122,Kaido House Datsun 510 Street Nismo V2 White - Chase,out_of_stock,https://downskale.com/products/kaido-house-datsun-510-street-nismo-v2-white-chase
MGT01057-BL,MINI GT Mazda RX-7 Veilside - Fortune Grey,out_of_stock,https://downskale.com/products/mini-gt-mazda-rx-7-veilside-fortune-grey
MGT01059-BL,MINI GT Nissan LB-ER34 Super Silhouette ATHLETE/COLLET – White,out_of_stock,https://downskale.com/products/mini-gt-nissan-lb-er34-super-silhouette-athlete-collet-white
MGT01058-BL,MINI GT Bugatti W16 – Mistral Black,in_stock,https://downskale.com/products/mini-gt-bugatti-w16-mistral-black
MGT01061-BL,MINI GT Volkswagen ID. Buzz - Candy White / Energetic Orange,in_stock,https://downskale.com/products/mini-gt-volkswagen-id-buzz-candy-white-energetic-orange
MGT01062-BL,MINI GT Lamborghini Huracan GT3 EVO2 #78 Forte Racing 2024 IMSA Daytona 24 Hrs,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-huracan-gt3-evo2-78-forte-racing-2024-imsa-daytona-24-hrs
MGT01069-BL,MINI GT Mazda Miata MX-5 (NA) Tuned Version – Dark Blue,out_of_stock,https://downskale.com/products/mini-gt-mazda-miata-mx-5-na-tuned-version-dark-blue
KHMG118,Kaido House Nissan Fairlady Z HKS - Open Box,out_of_stock,
KHMG130,Kaido House Chevrolet Silverado Tamiya x Kaido House “CLOD BUSTER” - Open Box,out_of_stock,
KHMG145,Kaido House Chevrolet Silverado KAIDO Vintage Spec V1 - Open Box,out_of_stock,
MGT00847-BL,MINI GT Ford Mustang LB-Works - LB Gold Limited Edition,out_of_stock,https://downskale.com/products/mini-gt-ford-mustang-lb-works-lb-gold-limited-edition
MGT00816-BL,MINI GT Lamborghini SC63 #63 Iron lynx 2024 IMSA Sebring 12 Hrs,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-sc63-63-iron-lynx-2024-imsa-sebring-12-hrs
MGT00717-BL,MINI GT Porsche 911 1964 – Slate Grey,out_of_stock,https://downskale.com/products/mini-gt-porsche-911-1964-slate-grey
MGT00809-BL,MINI GT LB-WORKS x Abas Works ABARTH 595 Gara White,in_stock,https://downskale.com/products/mini-gt-lb-works-x-abas-works-abarth-595-gara-white
MGT00815-BL,MINI GT McLaren 750S – Saros Grey,in_stock,https://downskale.com/products/mini-gt-mclaren-750s-saros-grey
MGT00835-BL,MINI GT F1 Red Bull RB16B #33 Max Verstappen 2021 Abu Dhabi Grand Prix Winner – Limited Edition,out_of_stock,https://downskale.com/products/mini-gt-f1-red-bull-rb16b-33-max-verstappen-2021-abu-dhabi-grand-prix-winner-limited-edition
MGT00874-BL,MINI GT Lincoln Capri Hot Rod 1954 “Shadow Puppet” Mizu Diecast,in_stock,https://downskale.com/products/mini-gt-lincoln-capri-hot-rod-1954-shadow-puppet-mizu-diecast
MGT00874-BLC,MINI GT Lincoln Capri Hot Rod 1954 “Shadow Puppet” Mizu Diecast - Chase,out_of_stock,https://downskale.com/products/mini-gt-lincoln-capri-hot-rod-1954-shadow-puppet-mizu-diecast-chase
MGT00815-BLC,MINI GT McLaren 750S – Saros Grey - Chase,out_of_stock,https://downskale.com/products/mini-gt-mclaren-750s-saros-grey-chase
MGT00809-BLC,MINI GT LB-WORKS x Abas Works ABARTH 595 Gara White - Chase,out_of_stock,https://downskale.com/products/mini-gt-lb-works-x-abas-works-abarth-595-gara-white-chase
MGT00717-BLC,MINI GT Porsche 911 1964 – Slate Grey - Chase,out_of_stock,https://downskale.com/products/mini-gt-porsche-911-1964-slate-grey-chase
MGT00847-BLC,MINI GT Ford Mustang LB-Works - LB Gold Limited Edition - Chase,out_of_stock,https://downskale.com/products/mini-gt-ford-mustang-lb-works-lb-gold-limited-edition-chase
KHMG218,Kaido House Toyota AE86 Sprinter Trueno Kaido Street V2- White,preorder,https://downskale.com/products/kaido-house-toyota-ae86-sprinter-trueno-kaido-street-v2-white
KHMG216,Kaido House BMW M3 Kaido GT V2 - Purple,out_of_stock,https://downskale.com/products/kaido-house-bmw-m3-kaido-gt-v2-purple
KHMG210,Kaido House Datsun KAIDO 510 Wagon 4×4 Kaido ISLANDS V1 - Orange,out_of_stock,https://downskale.com/products/kaido-house-datsun-kaido-510-wagon-4-4-kaido-islands-v1-orange
KHMG211,Kaido House Nissan Skyline 2000GT-R (KPGC10) Kaido Works V2 – White,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-2000gt-r-kpgc10-kaido-works-v2-white
KHMG099,Kaido House Chevrolet Silverado Kaido Works V2 - Blue - Chase,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-kaido-works-v2-blue-chase
KHMG084,Kaido House Chevrolet Silverado Dually Kaido V1 - Purple - Chase,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-dually-kaido-v1-purple-chase
KHMG066,Kaido House Chevrolet Silverado Kaido V1 - Red - Chase,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-kaido-v1-red-chase
KHMG153,Kaido House Chevrolet Silverado Mizu Diecast Chevrolet Silverado “Sumatran Rhino”,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-mizu-diecast-chevrolet-silverado-sumatran-rhino
MGT00849-BL,MINI GT Nissan Z GT500 #1 “MARELLI IMPUL Z” TEAM IMPUL 2023 SUPER GT Series,in_stock,https://downskale.com/products/mini-gt-nissan-z-gt500-1-marelli-impul-z-team-impul-2023-super-gt-series
MGT00851-BL,MINI GT ABARTH 595 LB-WORKS x Abas Works – Pink,in_stock,https://downskale.com/products/mini-gt-abarth-595-lb-works-x-abas-works-pink
MGT00848-BL,MINI GT Honda NSX-GT “Type S” GT500 #16 “Red Bull MOTUL MUGEN NSX-GT” TEAM Red Bull MUGEN 2022 SUPER GT Series,out_of_stock,https://downskale.com/products/mini-gt-honda-nsx-gt-type-s-gt500-16-red-bull-motul-mugen-nsx-gt-team-red-bull-mugen-2022-super-gt-series
MGT00813-BL,MINI GT Lamborghini Huracan GT3 EVO2 #63 Iron Lynx IMSA 2023 Daytona 24 Hrs,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-huracan-gt3-evo2-63-iron-lynx-imsa-2023-daytona-24-hrs
MGT00903-007E,MINI GT Jaguar C-X75 James Bond 007 Spectre – English Packaging – Limited Edition,out_of_stock,https://downskale.com/products/mini-gt-jaguar-c-x75-james-bond-007-spectre-english-packaging-limited-edition
KHMG091,Kaido House Datsun 510 Street Nismo V1 Pink,out_of_stock,https://downskale.com/products/kaido-house-datsun-510-street-nismo-v1-pink
MGT01067-BL,MINI GT Toyota Supra A80 Top Secret GT-300 - Purple,in_stock,https://downskale.com/products/mini-gt-toyota-supra-a80-top-secret-gt-300-purple
MGT01066-BL,MINI GT Nissan Skyline GT-R (R32) Veilside Combat C-I - White,in_stock,https://downskale.com/products/mini-gt-nissan-skyline-gt-r-r32-veilside-combat-c-i-white
MGT01063-BL,MINI GT Bugatti Bolide Presentation,preorder,https://downskale.com/products/mini-gt-bugatti-bolide-presentation
MGT01068-BL,MINI GT Porsche 911 Dakar “Mr. Dakar” - Silver,in_stock,https://downskale.com/products/mini-gt-porsche-911-dakar-mr-dakar-silver
MGT01070-BL,MINI GT Jaguar C-X75 - Black,in_stock,https://downskale.com/products/mini-gt-jaguar-c-x75-black
MGT00823-BL,MINI GT Nissan LB-Super Silhouette S15 SILVIA #555 V2 2024 Formula Drift Japan,out_of_stock,https://downskale.com/products/mini-gt-nissan-lb-super-silhouette-s15-silvia-555-v2-2024-formula-drift-japan
MGT00891-BLC,MINI GT Porsche 911 Dakar – Ice Gray Metallic - Chase,out_of_stock,https://downskale.com/products/mini-gt-porsche-911-dakar-ice-gray-metallic-chase
MGT00887-BLC,MINI GT 1:64 Lamborghini Aventador SVJ 63 Roadster - Verde Shock - Chase,out_of_stock,https://downskale.com/products/mini-gt-1-64-lamborghini-aventador-svj-63-roadster-verde-shock-chase
MGT00842-BL,MINI GT 1:64 Lamborghini Aventador SVJ 63 - Bianco Asopo,out_of_stock,https://downskale.com/products/mini-gt-1-64-lamborghini-aventador-svj-63-bianco-asopo
MGT00774-MJ,MINI GT 1:64 Lamborghini Revuelto - Arancio Dac Lucido,in_stock,https://downskale.com/products/mini-gt-1-64-lamborghini-revuelto-arancio-dac-lucido
MGT00765-BL,MINI GT Nissan Z GT500 #3 “Niterra MOTUL Z” NDDP RACING SUPER GT SERIES (Japan Exclusive),in_stock,https://downskale.com/products/mini-gt-nissan-z-gt500-3-niterra-motul-z-nddp-racing-super-gt-series-japan-exclusive
T64-082-94IGT25,Tarmac Works Ferrari 348 Challenge Italian GT 1994 Oscar Larrauri,in_stock,https://downskale.com/products/tarmac-works-ferrari-348-challenge-italian-gt-1994-oscar-larrauri
IN64-R35TS-MP,Inno64 Nissan GT-R (R35) T-SPEC Midnight Purple,out_of_stock,https://downskale.com/products/inno64-nissan-gt-r-r35-t-spec-midnight-purple
IN64-MADLAB01-MADBUL,"Inno64 Mazda RX-7 (FD3S) ""PANDEM ROCKET BUNNY"" MADBUL MADLAB COLLECTION 001",in_stock,https://downskale.com/products/inno64-mazda-rx-7-fd3s-pandem-rocket-bunny-madbul-madlab-collection-001
IN64-A80TS-RED,Inno64 Toyota Supra (A80) Top Secret - Red,out_of_stock,https://downskale.com/products/inno64-toyota-supra-a80-top-secret-red
IN64-RX7FCP-PB,"Inno64 Mazda RX-7 (FC3S) ""PANDEM ROCKET BUNNY"" Purple",in_stock,https://downskale.com/products/inno64-mazda-rx-7-fc3s-pandem-rocket-bunny-purple
T64R-074-WH,Tarmac Works Ferrari 458 Italia GT3 - White,in_stock,https://downskale.com/products/tarmac-works-ferrari-458-italia-gt3-white
MGT01053-BL,MINI GT Lamborghini LB-Silhouette Works Murcielago GT- Evo Black,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-lb-silhouette-works-murcielago-gt-evo-black
MGT01064-BL,MINI GT Abarth 595 LB-WORKS x Abas Works Fighters – Matte Grey,out_of_stock,https://downskale.com/products/mini-gt-abarth-595-lb-works-x-abas-works-fighters-matte-grey
MGT01074-BL,MINI GT Ford Puma Rally1 #16 M-Sport Ford WRT 2024 Rally Finland 3rd Place,in_stock,https://downskale.com/products/mini-gt-ford-puma-rally1-16-m-sport-ford-wrt-2024-rally-finland-3rd-place
MGT01076-BL,MINI GT Mercedes-Benz 190 E #11 Ayrton Senna 1984 Nurburgring Race of Champions w/ Figure,out_of_stock,https://downskale.com/products/mini-gt-mercedes-benz-190-e-11-ayrton-senna-1984-nurburgring-race-of-champions-w-figure
MGT01075-BL,MINI GT Honda NS-X Prototype Midship Sports 1989 Ayrton Senna w/ Figure,preorder,https://downskale.com/products/mini-gt-honda-ns-x-prototype-midship-sports-1989-ayrton-senna-w-figure
MGT01052-BL,"MINI GT Porsche 911 GT3 R #77 AO Racing 2024 IMSA Road America ""Roxy""",out_of_stock,
T64R-074-RE,Tarmac Works Ferrari 458 Italia GT3 - Red,out_of_stock,https://downskale.com/products/tarmac-works-ferrari-458-italia-gt3-red
T64R-083-YL,Tarmac Works Ferrari F355 Challenge - Yellow,in_stock,https://downskale.com/products/tarmac-works-ferrari-f355-challenge-yellow
IN64-R32-ZEX91,Inno64 Nissan Skyline GT-R R32 #25 Team Zexel 24hr Spa Francorchamps 1991 Winner,out_of_stock,https://downskale.com/products/inno64-nissan-skyline-gt-r-r32-25-team-zexel-24hr-spa-francorchamps-1991-winner
MGT00855-BL,MINI GT Nissan Silvia S15 D-Max Racing #70 2023 D1 Grand Prix Limited Edition Japan Exclusive,out_of_stock,https://downskale.com/products/mini-gt-nissan-silvia-s15-d-max-racing-70-2023-d1-grand-prix-limited-edition-japan-exclusive
T64G-057-TOYO,Tarmac Works Mercedes-Benz 190 E 2.5-16 EVO 1 Toyo Tires,in_stock,https://downskale.com/products/tarmac-works-mercedes-benz-190-e-2-5-16-evo-1-toyo-tires
KHMG177,Kaido House BMW M3 KAIDOHAUS V1 - Orange,out_of_stock,https://downskale.com/products/kaido-house-bmw-m3-kaidohaus-v1-orange
KHMG222,Kaido House Nissan Skyline GT-R (R34) Kaido Works GReddy V2 - Black with Carbon,preorder,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r34-kaido-works-greddy-v2-black-with-carbon
KHMG226,Kaido House Chevrolet Silverado KAIDO WORKS V3 - Dark Green,out_of_stock,https://downskale.com/products/kaido-house-chevrolet-silverado-kaido-works-v3-dark-green
KHMG229,Kaido House Datsun 510 Street Nismo V3 - Red,preorder,https://downskale.com/products/kaido-house-datsun-510-street-nismo-v3-red
KHMG228,Kaido House Nissan Skyline 2000 GT-R (KPGC10) Kaido Street V2 - Yellow,in_stock,https://downskale.com/products/kaido-house-nissan-skyline-2000-gt-r-kpgc10-kaido-street-v2-yellow
KHMG172,Kaido House Nissan Fairlady Z Kaido GT ADVAN - Chase,out_of_stock,https://downskale.com/products/kaido-house-nissan-fairlady-z-kaido-gt-advan-chase
T64G-057-TOYO,Tarmac Works Mercedes-Benz 190 E 2.5-16 EVO 1 Toyo Tires - Chase,out_of_stock,https://downskale.com/products/tarmac-works-mercedes-benz-190-e-2-5-16-evo-1-toyo-tires-chase
KHMG177,Kaido House BMW M3 KAIDOHAUS V1 - Orange - Chase,out_of_stock,https://downskale.com/products/kaido-house-bmw-m3-kaidohaus-v1-orange-chase
MGT00966-BL,MINI GT Lamborghini Countach LB-WORKS - White - 2024 Tokyo Auto Salon,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-countach-lb-works-white-2024-tokyo-auto-salon
MGT00955-BLC,MINI GT Bentley Flying Spur - Monaco Yellow - Chase,out_of_stock,https://downskale.com/products/mini-gt-bentley-flying-spur-monaco-yellow-chase
MGT00960-BLC,MINI GT Jaguar C-X75 Silver - Chase,out_of_stock,https://downskale.com/products/mini-gt-jaguar-c-x75-silver-chase
MGT01081-BL,MINI GT Lamborghini Countach LB-WORKS - Black,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-countach-lb-works-black
MGT01077-BL,MINI GT Ford Mustang LB-Works - Triple Yellow,in_stock,https://downskale.com/products/mini-gt-ford-mustang-lb-works-triple-yellow
MGT01079-BL,MINI GT Honda Civic TYPE R 2024 Pace Car HRC,in_stock,https://downskale.com/products/mini-gt-honda-civic-type-r-2024-pace-car-hrc
MGT01078-BL,MINI GT Subaru Impreza WRC99 #23 2000 Acropolis Rally,in_stock,https://downskale.com/products/mini-gt-subaru-impreza-wrc99-23-2000-acropolis-rally
MGT01080-BL,MINI GT BMW M5 Touring (G99) – Marina Bay Blue Metallic,out_of_stock,https://downskale.com/products/mini-gt-bmw-m5-touring-g99-marina-bay-blue-metallic
MGT01082-BL,MINI GT BMW Z8 Alpina - Alpine Blue,in_stock,https://downskale.com/products/mini-gt-bmw-z8-alpina-alpine-blue
KHMG176,Kaido House Datsun 510 Street Team XMM V1 - White,out_of_stock,https://downskale.com/products/kaido-house-datsun-510-street-team-xmm-v1-white
MGT00837-BL,MINI GT Acura ARX-06 GTP #40 2024 IMSA Sebring 12Hrs Winner DEX Imaging,out_of_stock,https://downskale.com/products/mini-gt-acura-arx-06-gtp-40-2024-imsa-sebring-12hrs-winner-dex-imaging
MGT00875,MINI GT Nissan GT-R NISMO #23 MOTUL AUTECH SUPER GT SERIES Suzuka Winner with Matsuda Figure,out_of_stock,https://downskale.com/products/mini-gt-nissan-gt-r-nismo-23-motul-autech-super-gt-series-suzuka-winner-with-matsuda-figure
KHMG176,Kaido House Datsun 510 Street Team XMM V1 - Chase,out_of_stock,https://downskale.com/products/kaido-house-datsun-510-street-team-xmm-v1-chase
T64G-F070-OP1,Tarmac Works McLaren MCL60 Monaco Grand Prix 2023 Oscar Piastri,in_stock,https://downskale.com/products/tarmac-works-mclaren-mcl60-monaco-grand-prix-2023-oscar-piastri
T64G-061-GDY,Tarmac Works Nissan Skyline GT-R (R32) Widebody Jonsibal & Greddy Special Limited Edition,in_stock,https://downskale.com/products/tarmac-works-nissan-skyline-gt-r-r32-widebody-jonsibal-greddy-special-limited-edition
T64T-TL002-ONP-1,Tarmac Works Schuco Porsche 911 Carrera RSR 3.0 24h Le Mans 1974 #66 - Red,preorder,https://downskale.com/products/tarmac-works-schuco-porsche-911-carrera-rsr-3-0-24h-le-mans-1974-66-red
T64G-076-SL,Tarmac Works Mitsubishi Lancer GSR Evolution IV with Trading Cards - Silver,in_stock,https://downskale.com/products/tarmac-works-mitsubishi-lancer-gsr-evolution-iv-with-trading-cards-silver
MGT00850-BL,MINI GT Nissan Z GT500 #24 REALIZE ADVAN Z Kondo Racing 2023 Super GT Series,in_stock,https://downskale.com/products/mini-gt-nissan-z-gt500-24-realize-advan-z-kondo-racing-2023-super-gt-series
MGT00968-BL,MINI GT Bugatti EB110 GT - Verde Scuro,in_stock,https://downskale.com/products/mini-gt-bugatti-eb110-gt-verde-scuro
MGT00827-BLC,MINI GT Porsche 911 992 GT3 RS Tribute to Carrera RS Package - Chase,out_of_stock,https://downskale.com/products/mini-gt-porsche-911-992-gt3-rs-tribute-to-carrera-rs-package-chase
KHMG163,Kaido House Nissan Skyline GT-R (R33) Active Carbon R V2 - Purple Carbon,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r33-active-carbon-r-v2-purple-carbon
T64G-025-FA,Tarmac Works VERTEX Nissan Silvia (S13) Falken Limited Edition - Chase,out_of_stock,https://downskale.com/products/tarmac-works-vertex-nissan-silvia-s13-falken-limited-edition-chase
KHMG163,Kaido House Nissan Skyline GT-R (R33) Active Carbon R V2 - Purple Carbon - Chase,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r33-active-carbon-r-v2-purple-carbon-chase
MGT01086-BL,MINI GT BMW M5 (G90) - Isle of Man - Green Metallic,out_of_stock,https://downskale.com/products/mini-gt-bmw-m5-g90-isle-of-man-green-metallic
MGT01022-BL,MINI GT Nissan LB-Super Silhouette S15 SILVIA GARASIDRIFT x LBWK 2025,in_stock,https://downskale.com/products/mini-gt-nissan-lb-super-silhouette-s15-silvia-garasidrift-x-lbwk-2025
MGT01089-BL,MINI GT 2013 Nissan GT-R NISMO R35 CRS Version - Dark Metal Gray,in_stock,https://downskale.com/products/mini-gt-2013-nissan-gt-r-nismo-r35-crs-version-dark-metal-gray
MGT01087-BL,MINI GT Lamborghini Aventador LB-WORKS Limited Edition - Matte Black,out_of_stock,https://downskale.com/products/mini-gt-lamborghini-aventador-lb-works-limited-edition-matte-black
MGT01083-BL,MINI GT McLaren 720S LB-Works The Boring Concept,out_of_stock,https://downskale.com/products/mini-gt-mclaren-720s-lb-works-the-boring-concept
IN64-R32TS-650R,Inno64 Nissan Skyline GT-R (BNR32) Top Secret Gold,in_stock,https://downskale.com/products/inno64-nissan-skyline-gt-r-bnr32-top-secret-gold
IN64-FK8-YL,Inno64 Honda Civic Type R (FK8) - Yellow,out_of_stock,https://downskale.com/products/inno64-honda-civic-type-r-fk8-yellow
KHMG105,Kaido House Nissan Skyline GT-R (R34) KAIDO WORKS BLKLTD - KHMG105,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r34-kaido-works-blkltd-khmg105
KHMG151,Kaido House Nissan Skyline GT-R (R33) Imai Racing LTDEDN - KHMG151,in_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r33-imai-racing-ltdedn-khmg151
KHMG141,Kaido House Honda Civic EF Kanjo Yokohama Edition LTDEDN - KHMG141,out_of_stock,https://downskale.com/products/kaido-house-honda-civic-ef-kanjo-yokohama-edition-ltdedn-khmg141
KHMG078,Kaido House Datsun KAIDO 510 Wagon Carbon Fiber Green JCCS LTDEDN - KHMG078,out_of_stock,https://downskale.com/products/kaido-house-datsun-kaido-510-wagon-carbon-fiber-green-jccs-ltdedn-khmg078
KHMG040,Kaido House Datsun 510 Pro Street Greddy GPP Exclusive Blue - KHMG040,out_of_stock,https://downskale.com/products/kaido-house-datsun-510-pro-street-greddy-gpp-exclusive-blue-khmg040
KHMG140,Kaido House Nissan Skyline GT-R (R34) DGK x Kaido House V1 - KHMG140,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r34-dgk-x-kaido-house-v1-khmg140
KHMG181,Kaido House Honda NSX Kaido Motorsports Hobby Expo China 2025 - KHMG181,out_of_stock,https://downskale.com/products/kaido-house-honda-nsx-kaido-motorsports-hobby-expo-china-2025-khmg181
KHMG171,Kaido House Nissan Skyline GT-R (R33) Garage Active LTDEDN - KHMG171,out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r33-garage-active-ltdedn-khmg171
KHMG159,Kaido House Nissan Skyline GT-R (R34) Shinjuku V2 Aero Ghost LTDEDN - KHMG159 [SEALED],out_of_stock,https://downskale.com/products/kaido-house-nissan-skyline-gt-r-r34-shinjuku-v2-aero-ghost-ltdedn-khmg159
KHMG214,Kaido House Toyota AE86 Sprinter Trueno Kaido ADVAN,preorder,https://downskale.com/products/kaido-house-toyota-ae86-sprinter-trueno-kaido-advan
KHMG208,Kaido House Nissan Fairlady Z Kaido GT Police,in_stock,https://downskale.com/products/kaido-house-nissan-fairlady-z-kaido-gt-police
KHMG223,Kaido House BMW M3 Kaido Touring Champ V1 - Blue/White,in_stock,https://downskale.com/products/kaido-house-bmw-m3-kaido-touring-champ-v1-blue-white
KHMG220,Kaido House Volkswagen T1 KAIDO WORKS V1 - Turquoise,preorder,https://downskale.com/products/kaido-house-volkswagen-t1-kaido-works-v1-turquoise
T64-TL017-AG,Tarmac Works Porsche RWB 993 Army Girl,in_stock,https://downskale.com/products/tarmac-works-porsche-rwb-993-army-girl
